v1	Id(M1)
Step Information: X=0  (Run: 1/21)
5.400000000000003e-001	2.249192e-008
5.500000000000003e-001	2.269604e-008
5.600000000000003e-001	2.290175e-008
5.700000000000003e-001	2.310907e-008
5.800000000000003e-001	2.331801e-008
5.900000000000003e-001	2.352858e-008
6.000000000000003e-001	2.374079e-008
6.100000000000003e-001	2.395464e-008
6.200000000000003e-001	2.417017e-008
6.300000000000003e-001	2.438737e-008
6.400000000000004e-001	2.460624e-008
6.500000000000004e-001	2.482682e-008
6.600000000000004e-001	2.504909e-008
6.700000000000004e-001	2.527308e-008
6.800000000000004e-001	2.549878e-008
6.900000000000004e-001	2.572621e-008
7.000000000000004e-001	2.595538e-008
7.100000000000004e-001	2.618629e-008
7.200000000000004e-001	2.641894e-008
7.300000000000004e-001	2.665335e-008
7.400000000000004e-001	2.688952e-008
7.500000000000004e-001	2.712745e-008
7.600000000000005e-001	2.736714e-008
7.700000000000005e-001	2.760861e-008
7.800000000000005e-001	2.785185e-008
7.900000000000005e-001	2.809687e-008
8.000000000000005e-001	2.834366e-008
8.100000000000005e-001	2.859223e-008
8.200000000000005e-001	2.884258e-008
8.300000000000005e-001	2.909470e-008
8.400000000000005e-001	2.934859e-008
8.500000000000005e-001	2.960425e-008
8.600000000000005e-001	2.986168e-008
8.700000000000006e-001	3.012087e-008
8.800000000000006e-001	3.038181e-008
8.900000000000006e-001	3.064449e-008
9.000000000000006e-001	3.090891e-008
9.100000000000006e-001	3.117506e-008
9.200000000000006e-001	3.144292e-008
9.300000000000006e-001	3.171249e-008
9.400000000000006e-001	3.198374e-008
9.500000000000006e-001	3.225666e-008
9.600000000000006e-001	3.253123e-008
9.700000000000006e-001	3.280743e-008
9.800000000000007e-001	3.308524e-008
9.900000000000007e-001	3.336464e-008
1.000000000000001e+000	3.364560e-008
1.010000000000001e+000	3.392809e-008
1.020000000000001e+000	3.421207e-008
1.030000000000001e+000	3.449753e-008
1.040000000000001e+000	3.478442e-008
1.050000000000001e+000	3.507270e-008
1.060000000000001e+000	3.536233e-008
1.070000000000001e+000	3.565327e-008
1.080000000000001e+000	3.594547e-008
1.090000000000001e+000	3.623888e-008
1.100000000000000e+000	3.653344e-008
Step Information: X=100m  (Run: 3/21)
0.000000000000000e+000	1.205138e-013
1.000000000000000e-002	1.653359e-008
2.000000000000000e-002	2.855983e-008
3.000000000000000e-002	3.684012e-008
4.000000000000000e-002	4.229477e-008
5.000000000000000e-002	4.583978e-008
6.000000000000001e-002	4.820759e-008
7.000000000000001e-002	4.988414e-008
8.000000000000000e-002	5.115689e-008
9.000000000000000e-002	5.218839e-008
9.999999999999999e-002	5.307068e-008
1.100000000000000e-001	5.385731e-008
1.200000000000000e-001	5.458052e-008
1.300000000000000e-001	5.526050e-008
1.400000000000000e-001	5.591035e-008
1.500000000000000e-001	5.653887e-008
1.600000000000000e-001	5.715215e-008
1.700000000000000e-001	5.775451e-008
1.800000000000000e-001	5.834912e-008
1.900000000000000e-001	5.893832e-008
2.000000000000000e-001	5.952390e-008
2.100000000000001e-001	6.010725e-008
2.200000000000001e-001	6.068945e-008
2.300000000000001e-001	6.127139e-008
2.400000000000001e-001	6.185375e-008
2.500000000000001e-001	6.243714e-008
2.600000000000001e-001	6.302201e-008
2.700000000000001e-001	6.360879e-008
2.800000000000001e-001	6.419781e-008
2.900000000000001e-001	6.478938e-008
3.000000000000001e-001	6.538374e-008
3.100000000000001e-001	6.598111e-008
3.200000000000001e-001	6.658171e-008
3.300000000000001e-001	6.718570e-008
3.400000000000001e-001	6.779322e-008
3.500000000000001e-001	6.840445e-008
3.600000000000002e-001	6.901949e-008
3.700000000000002e-001	6.963847e-008
3.800000000000002e-001	7.026151e-008
3.900000000000002e-001	7.088868e-008
4.000000000000002e-001	7.152010e-008
4.100000000000002e-001	7.215584e-008
4.200000000000002e-001	7.279600e-008
4.300000000000002e-001	7.344065e-008
4.400000000000002e-001	7.408986e-008
4.500000000000002e-001	7.474371e-008
4.600000000000002e-001	7.540227e-008
4.700000000000003e-001	7.606559e-008
4.800000000000003e-001	7.673375e-008
4.900000000000003e-001	7.740680e-008
5.000000000000002e-001	7.808480e-008
5.100000000000002e-001	7.876781e-008
5.200000000000002e-001	7.945589e-008
5.300000000000003e-001	8.014909e-008
5.400000000000003e-001	8.084746e-008
5.500000000000003e-001	8.155106e-008
5.600000000000003e-001	8.225994e-008
5.700000000000003e-001	8.297414e-008
5.800000000000003e-001	8.369373e-008
5.900000000000003e-001	8.441874e-008
6.000000000000003e-001	8.514922e-008
6.100000000000003e-001	8.588523e-008
6.200000000000003e-001	8.662681e-008
6.300000000000003e-001	8.737400e-008
6.400000000000004e-001	8.812685e-008
6.500000000000004e-001	8.888541e-008
6.600000000000004e-001	8.964973e-008
6.700000000000004e-001	9.041985e-008
6.800000000000004e-001	9.119579e-008
6.900000000000004e-001	9.197763e-008
7.000000000000004e-001	9.276540e-008
7.100000000000004e-001	9.355914e-008
7.200000000000004e-001	9.435888e-008
7.300000000000004e-001	9.516469e-008
7.400000000000004e-001	9.597658e-008
7.500000000000004e-001	9.679462e-008
7.600000000000005e-001	9.761884e-008
7.700000000000005e-001	9.844927e-008
7.800000000000005e-001	9.928596e-008
7.900000000000005e-001	1.001289e-007
8.000000000000005e-001	1.009783e-007
8.100000000000005e-001	1.018340e-007
8.200000000000005e-001	1.026961e-007
8.300000000000005e-001	1.035646e-007
8.400000000000005e-001	1.044397e-007
8.500000000000005e-001	1.053213e-007
8.600000000000005e-001	1.062094e-007
8.700000000000006e-001	1.071041e-007
8.800000000000006e-001	1.080054e-007
8.900000000000006e-001	1.089134e-007
9.000000000000006e-001	1.098281e-007
9.100000000000006e-001	1.107496e-007
9.200000000000006e-001	1.116777e-007
9.300000000000006e-001	1.126127e-007
9.400000000000006e-001	1.135545e-007
9.500000000000006e-001	1.145031e-007
9.600000000000006e-001	1.154586e-007
9.700000000000006e-001	1.164209e-007
9.800000000000007e-001	1.173902e-007
9.900000000000007e-001	1.183665e-007
1.000000000000001e+000	1.193497e-007
1.010000000000001e+000	1.203398e-007
1.020000000000001e+000	1.213370e-007
1.030000000000001e+000	1.223412e-007
1.040000000000001e+000	1.233524e-007
1.050000000000001e+000	1.243707e-007
1.060000000000001e+000	1.253960e-007
1.070000000000001e+000	1.264284e-007
1.080000000000001e+000	1.274679e-007
1.090000000000001e+000	1.285145e-007
1.100000000000000e+000	1.295682e-007
Step Information: X=150m  (Run: 4/21)
0.000000000000000e+000	3.244255e-013
1.000000000000000e-002	5.505468e-008
2.000000000000000e-002	9.563940e-008
3.000000000000000e-002	1.240373e-007
4.000000000000000e-002	1.430404e-007
5.000000000000000e-002	1.555187e-007
6.000000000000001e-002	1.638689e-007
7.000000000000001e-002	1.697478e-007
8.000000000000000e-002	1.741662e-007
9.000000000000000e-002	1.777065e-007
9.999999999999999e-002	1.807021e-007
1.100000000000000e-001	1.833478e-007
1.200000000000000e-001	1.857609e-007
1.300000000000000e-001	1.880151e-007
1.400000000000000e-001	1.901578e-007
1.500000000000000e-001	1.922211e-007
1.600000000000000e-001	1.942270e-007
1.700000000000000e-001	1.961911e-007
1.800000000000000e-001	1.981249e-007
1.900000000000000e-001	2.000366e-007
2.000000000000000e-001	2.019329e-007
2.100000000000001e-001	2.038185e-007
2.200000000000001e-001	2.056975e-007
2.300000000000001e-001	2.075729e-007
2.400000000000001e-001	2.094472e-007
2.500000000000001e-001	2.113224e-007
2.600000000000001e-001	2.132003e-007
2.700000000000001e-001	2.150822e-007
2.800000000000001e-001	2.169693e-007
2.900000000000001e-001	2.188628e-007
3.000000000000001e-001	2.207634e-007
3.100000000000001e-001	2.226719e-007
3.200000000000001e-001	2.245891e-007
3.300000000000001e-001	2.265154e-007
3.400000000000001e-001	2.284514e-007
3.500000000000001e-001	2.303977e-007
3.600000000000002e-001	2.323545e-007
3.700000000000002e-001	2.343224e-007
3.800000000000002e-001	2.363016e-007
3.900000000000002e-001	2.382925e-007
4.000000000000002e-001	2.402954e-007
4.100000000000002e-001	2.423106e-007
4.200000000000002e-001	2.443383e-007
4.300000000000002e-001	2.463788e-007
4.400000000000002e-001	2.484323e-007
4.500000000000002e-001	2.504991e-007
4.600000000000002e-001	2.525792e-007
4.700000000000003e-001	2.546731e-007
4.800000000000003e-001	2.567808e-007
4.900000000000003e-001	2.589024e-007
5.000000000000002e-001	2.610383e-007
5.100000000000002e-001	2.631886e-007
5.200000000000002e-001	2.653534e-007
5.300000000000003e-001	2.675329e-007
5.400000000000003e-001	2.697273e-007
5.500000000000003e-001	2.719366e-007
5.600000000000003e-001	2.741612e-007
5.700000000000003e-001	2.764010e-007
5.800000000000003e-001	2.786563e-007
5.900000000000003e-001	2.809272e-007
6.000000000000003e-001	2.832138e-007
6.100000000000003e-001	2.855163e-007
6.200000000000003e-001	2.878348e-007
6.300000000000003e-001	2.901695e-007
6.400000000000004e-001	2.925205e-007
6.500000000000004e-001	2.948878e-007
6.600000000000004e-001	2.972718e-007
6.700000000000004e-001	2.996723e-007
6.800000000000004e-001	3.020897e-007
6.900000000000004e-001	3.045240e-007
7.000000000000004e-001	3.069754e-007
7.100000000000004e-001	3.094440e-007
7.200000000000004e-001	3.119299e-007
7.300000000000004e-001	3.144332e-007
7.400000000000004e-001	3.169540e-007
7.500000000000004e-001	3.194926e-007
7.600000000000005e-001	3.220489e-007
7.700000000000005e-001	3.246232e-007
7.800000000000005e-001	3.272156e-007
7.900000000000005e-001	3.298261e-007
8.000000000000005e-001	3.324549e-007
8.100000000000005e-001	3.351021e-007
8.200000000000005e-001	3.377679e-007
8.300000000000005e-001	3.404523e-007
8.400000000000005e-001	3.431555e-007
8.500000000000005e-001	3.458776e-007
8.600000000000005e-001	3.486188e-007
8.700000000000006e-001	3.513790e-007
8.800000000000006e-001	3.541585e-007
8.900000000000006e-001	3.569574e-007
9.000000000000006e-001	3.597758e-007
9.100000000000006e-001	3.626137e-007
9.200000000000006e-001	3.654714e-007
9.300000000000006e-001	3.683490e-007
9.400000000000006e-001	3.712465e-007
9.500000000000006e-001	3.741641e-007
9.600000000000006e-001	3.771019e-007
9.700000000000006e-001	3.800599e-007
9.800000000000007e-001	3.830384e-007
9.900000000000007e-001	3.860375e-007
1.000000000000001e+000	3.890572e-007
1.010000000000001e+000	3.920976e-007
1.020000000000001e+000	3.951590e-007
1.030000000000001e+000	3.982413e-007
1.040000000000001e+000	4.013447e-007
1.050000000000001e+000	4.044693e-007
1.060000000000001e+000	4.076153e-007
1.070000000000001e+000	4.107827e-007
1.080000000000001e+000	4.139717e-007
1.090000000000001e+000	4.171823e-007
1.100000000000000e+000	4.204146e-007
Step Information: X=200m  (Run: 5/21)
0.000000000000000e+000	6.694791e-013
1.000000000000000e-002	1.617303e-007
2.000000000000000e-002	2.848324e-007
3.000000000000000e-002	3.744209e-007
4.000000000000000e-002	4.368789e-007
5.000000000000000e-002	4.792398e-007
6.000000000000001e-002	5.080154e-007
7.000000000000001e-002	5.282149e-007
8.000000000000000e-002	5.431678e-007
9.000000000000000e-002	5.549069e-007
9.999999999999999e-002	5.646345e-007
1.100000000000000e-001	5.730649e-007
1.200000000000000e-001	5.806320e-007
1.300000000000000e-001	5.876074e-007
1.400000000000000e-001	5.941668e-007
1.500000000000000e-001	6.004275e-007
1.600000000000000e-001	6.064701e-007
1.700000000000000e-001	6.123514e-007
1.800000000000000e-001	6.181127e-007
1.900000000000000e-001	6.237844e-007
2.000000000000000e-001	6.293896e-007
2.100000000000001e-001	6.349457e-007
2.200000000000001e-001	6.404666e-007
2.300000000000001e-001	6.459633e-007
2.400000000000001e-001	6.514443e-007
2.500000000000001e-001	6.569169e-007
2.600000000000001e-001	6.623869e-007
2.700000000000001e-001	6.678592e-007
2.800000000000001e-001	6.733379e-007
2.900000000000001e-001	6.788265e-007
3.000000000000001e-001	6.843278e-007
3.100000000000001e-001	6.898445e-007
3.200000000000001e-001	6.953787e-007
3.300000000000001e-001	7.009325e-007
3.400000000000001e-001	7.065075e-007
3.500000000000001e-001	7.121052e-007
3.600000000000002e-001	7.177270e-007
3.700000000000002e-001	7.233742e-007
3.800000000000002e-001	7.290477e-007
3.900000000000002e-001	7.347486e-007
4.000000000000002e-001	7.404778e-007
4.100000000000002e-001	7.462363e-007
4.200000000000002e-001	7.520246e-007
4.300000000000002e-001	7.578436e-007
4.400000000000002e-001	7.636938e-007
4.500000000000002e-001	7.695760e-007
4.600000000000002e-001	7.754907e-007
4.700000000000003e-001	7.814385e-007
4.800000000000003e-001	7.874199e-007
4.900000000000003e-001	7.934353e-007
5.000000000000002e-001	7.994853e-007
5.100000000000002e-001	8.055703e-007
5.200000000000002e-001	8.116908e-007
5.300000000000003e-001	8.178470e-007
5.400000000000003e-001	8.240395e-007
5.500000000000003e-001	8.302687e-007
5.600000000000003e-001	8.365348e-007
5.700000000000003e-001	8.428383e-007
5.800000000000003e-001	8.491795e-007
5.900000000000003e-001	8.555587e-007
6.000000000000003e-001	8.619764e-007
6.100000000000003e-001	8.684327e-007
6.200000000000003e-001	8.749281e-007
6.300000000000003e-001	8.814628e-007
6.400000000000004e-001	8.880372e-007
6.500000000000004e-001	8.946515e-007
6.600000000000004e-001	9.013060e-007
6.700000000000004e-001	9.080011e-007
6.800000000000004e-001	9.147370e-007
6.900000000000004e-001	9.215140e-007
7.000000000000004e-001	9.283324e-007
7.100000000000004e-001	9.351924e-007
7.200000000000004e-001	9.420944e-007
7.300000000000004e-001	9.490386e-007
7.400000000000004e-001	9.560252e-007
7.500000000000004e-001	9.630546e-007
7.600000000000005e-001	9.701271e-007
7.700000000000005e-001	9.772427e-007
7.800000000000005e-001	9.844019e-007
7.900000000000005e-001	9.916049e-007
8.000000000000005e-001	9.988519e-007
8.100000000000005e-001	1.006143e-006
8.200000000000005e-001	1.013479e-006
8.300000000000005e-001	1.020860e-006
8.400000000000005e-001	1.028285e-006
8.500000000000005e-001	1.035756e-006
8.600000000000005e-001	1.043273e-006
8.700000000000006e-001	1.050835e-006
8.800000000000006e-001	1.058444e-006
8.900000000000006e-001	1.066098e-006
9.000000000000006e-001	1.073800e-006
9.100000000000006e-001	1.081548e-006
9.200000000000006e-001	1.089343e-006
9.300000000000006e-001	1.097185e-006
9.400000000000006e-001	1.105075e-006
9.500000000000006e-001	1.113012e-006
9.600000000000006e-001	1.120998e-006
9.700000000000006e-001	1.129031e-006
9.800000000000007e-001	1.137114e-006
9.900000000000007e-001	1.145245e-006
1.000000000000001e+000	1.153425e-006
1.010000000000001e+000	1.161654e-006
1.020000000000001e+000	1.169933e-006
1.030000000000001e+000	1.178261e-006
1.040000000000001e+000	1.186639e-006
1.050000000000001e+000	1.195068e-006
1.060000000000001e+000	1.203547e-006
1.070000000000001e+000	1.212076e-006
1.080000000000001e+000	1.220657e-006
1.090000000000001e+000	1.229288e-006
1.100000000000000e+000	1.237971e-006
Step Information: X=250m  (Run: 6/21)
0.000000000000000e+000	1.040502e-012
1.000000000000000e-002	4.022983e-007
2.000000000000000e-002	7.246071e-007
3.000000000000000e-002	9.746072e-007
4.000000000000000e-002	1.161857e-006
5.000000000000000e-002	1.297706e-006
6.000000000000001e-002	1.394426e-006
7.000000000000001e-002	1.463495e-006
8.000000000000000e-002	1.514114e-006
9.000000000000000e-002	1.552782e-006
9.999999999999999e-002	1.583736e-006
1.100000000000000e-001	1.609644e-006
1.200000000000000e-001	1.632175e-006
1.300000000000000e-001	1.652388e-006
1.400000000000000e-001	1.670969e-006
1.500000000000000e-001	1.688374e-006
1.600000000000000e-001	1.704916e-006
1.700000000000000e-001	1.720811e-006
1.800000000000000e-001	1.736218e-006
1.900000000000000e-001	1.751249e-006
2.000000000000000e-001	1.765991e-006
2.100000000000001e-001	1.780510e-006
2.200000000000001e-001	1.794854e-006
2.300000000000001e-001	1.809065e-006
2.400000000000001e-001	1.823172e-006
2.500000000000001e-001	1.837203e-006
2.600000000000001e-001	1.851176e-006
2.700000000000001e-001	1.865110e-006
2.800000000000001e-001	1.879018e-006
2.900000000000001e-001	1.892912e-006
3.000000000000001e-001	1.906802e-006
3.100000000000001e-001	1.920696e-006
3.200000000000001e-001	1.934603e-006
3.300000000000001e-001	1.948528e-006
3.400000000000001e-001	1.962477e-006
3.500000000000001e-001	1.976455e-006
3.600000000000002e-001	1.990465e-006
3.700000000000002e-001	2.004512e-006
3.800000000000002e-001	2.018599e-006
3.900000000000002e-001	2.032729e-006
4.000000000000002e-001	2.046904e-006
4.100000000000002e-001	2.061128e-006
4.200000000000002e-001	2.075401e-006
4.300000000000002e-001	2.089727e-006
4.400000000000002e-001	2.104107e-006
4.500000000000002e-001	2.118543e-006
4.600000000000002e-001	2.133035e-006
4.700000000000003e-001	2.147587e-006
4.800000000000003e-001	2.162198e-006
4.900000000000003e-001	2.176871e-006
5.000000000000002e-001	2.191605e-006
5.100000000000002e-001	2.206403e-006
5.200000000000002e-001	2.221266e-006
5.300000000000003e-001	2.236193e-006
5.400000000000003e-001	2.251187e-006
5.500000000000003e-001	2.266248e-006
5.600000000000003e-001	2.281376e-006
5.700000000000003e-001	2.296573e-006
5.800000000000003e-001	2.311839e-006
5.900000000000003e-001	2.327175e-006
6.000000000000003e-001	2.342582e-006
6.100000000000003e-001	2.358059e-006
6.200000000000003e-001	2.373609e-006
6.300000000000003e-001	2.389230e-006
6.400000000000004e-001	2.404925e-006
6.500000000000004e-001	2.420692e-006
6.600000000000004e-001	2.436534e-006
6.700000000000004e-001	2.452450e-006
6.800000000000004e-001	2.468441e-006
6.900000000000004e-001	2.484507e-006
7.000000000000004e-001	2.500649e-006
7.100000000000004e-001	2.516867e-006
7.200000000000004e-001	2.533161e-006
7.300000000000004e-001	2.549533e-006
7.400000000000004e-001	2.565982e-006
7.500000000000004e-001	2.582509e-006
7.600000000000005e-001	2.599114e-006
7.700000000000005e-001	2.615797e-006
7.800000000000005e-001	2.632560e-006
7.900000000000005e-001	2.649401e-006
8.000000000000005e-001	2.666323e-006
8.100000000000005e-001	2.683324e-006
8.200000000000005e-001	2.700406e-006
8.300000000000005e-001	2.717568e-006
8.400000000000005e-001	2.734811e-006
8.500000000000005e-001	2.752136e-006
8.600000000000005e-001	2.769542e-006
8.700000000000006e-001	2.787030e-006
8.800000000000006e-001	2.804600e-006
8.900000000000006e-001	2.822253e-006
9.000000000000006e-001	2.839989e-006
9.100000000000006e-001	2.857807e-006
9.200000000000006e-001	2.875709e-006
9.300000000000006e-001	2.893695e-006
9.400000000000006e-001	2.911765e-006
9.500000000000006e-001	2.929919e-006
9.600000000000006e-001	2.948158e-006
9.700000000000006e-001	2.966482e-006
9.800000000000007e-001	2.984890e-006
9.900000000000007e-001	3.003385e-006
1.000000000000001e+000	3.021964e-006
1.010000000000001e+000	3.040630e-006
1.020000000000001e+000	3.059382e-006
1.030000000000001e+000	3.078221e-006
1.040000000000001e+000	3.097146e-006
1.050000000000001e+000	3.116159e-006
1.060000000000001e+000	3.135259e-006
1.070000000000001e+000	3.154446e-006
1.080000000000001e+000	3.173722e-006
1.090000000000001e+000	3.193086e-006
1.100000000000000e+000	3.212538e-006
Step Information: X=300m  (Run: 7/21)
0.000000000000000e+000	7.670832e-013
1.000000000000000e-002	8.200395e-007
2.000000000000000e-002	1.513602e-006
3.000000000000000e-002	2.088878e-006
4.000000000000000e-002	2.555461e-006
5.000000000000000e-002	2.924637e-006
6.000000000000001e-002	3.209752e-006
7.000000000000001e-002	3.425931e-006
8.000000000000000e-002	3.588776e-006
9.000000000000000e-002	3.712525e-006
9.999999999999999e-002	3.808718e-006
1.100000000000000e-001	3.885869e-006
1.200000000000000e-001	3.949895e-006
1.300000000000000e-001	4.004793e-006
1.400000000000000e-001	4.053235e-006
1.500000000000000e-001	4.097028e-006
1.600000000000000e-001	4.137406e-006
1.700000000000000e-001	4.175226e-006
1.800000000000000e-001	4.211102e-006
1.900000000000000e-001	4.245475e-006
2.000000000000000e-001	4.278672e-006
2.100000000000001e-001	4.310936e-006
2.200000000000001e-001	4.342456e-006
2.300000000000001e-001	4.373377e-006
2.400000000000001e-001	4.403811e-006
2.500000000000001e-001	4.433850e-006
2.600000000000001e-001	4.463566e-006
2.700000000000001e-001	4.493019e-006
2.800000000000001e-001	4.522258e-006
2.900000000000001e-001	4.551323e-006
3.000000000000001e-001	4.580247e-006
3.100000000000001e-001	4.609059e-006
3.200000000000001e-001	4.637784e-006
3.300000000000001e-001	4.666442e-006
3.400000000000001e-001	4.695050e-006
3.500000000000001e-001	4.723624e-006
3.600000000000002e-001	4.752177e-006
3.700000000000002e-001	4.780721e-006
3.800000000000002e-001	4.809267e-006
3.900000000000002e-001	4.837822e-006
4.000000000000002e-001	4.866396e-006
4.100000000000002e-001	4.894994e-006
4.200000000000002e-001	4.923624e-006
4.300000000000002e-001	4.952291e-006
4.400000000000002e-001	4.981001e-006
4.500000000000002e-001	5.009758e-006
4.600000000000002e-001	5.038566e-006
4.700000000000003e-001	5.067428e-006
4.800000000000003e-001	5.096349e-006
4.900000000000003e-001	5.125331e-006
5.000000000000002e-001	5.154377e-006
5.100000000000002e-001	5.183490e-006
5.200000000000002e-001	5.212672e-006
5.300000000000003e-001	5.241926e-006
5.400000000000003e-001	5.271253e-006
5.500000000000003e-001	5.300656e-006
5.600000000000003e-001	5.330136e-006
5.700000000000003e-001	5.359694e-006
5.800000000000003e-001	5.389333e-006
